X_i,X_j,LLM
i `` m afraid i `` m not going,i `` m afraid i `` m not going to attend the party tonight.,Phi-3-Mini-4K
instead of standing,instead of standing I opted to cycle.,Phi-3-Mini-4K
one of his aides was,one of his aides was to leave the house with the client's medication.,Phi-3-Mini-4K
a conglomerate is,a conglomerate is a large corporation that consists of diverse companies operating in different industries.,Phi-3-Mini-4K
"too many times , he `` d been","too many times , he `` d been cleaning the same area over and over again.",Phi-3-Mini-4K
why he cared,why he cared about the new movie.,Phi-3-Mini-4K
once he `` d worked,once he `` d worked finish his homework.,Phi-3-Mini-4K
the martini was,the martini was too sour for my taste.,Phi-3-Mini-4K
"at some point , music had","at some point , music had at some point, music had become an integral part of his daily routine.",Phi-3-Mini-4K
when his hands tangled,"when his hands tangled up, he accidentally dropped the jar of pickles.",Phi-3-Mini-4K
her body melted,"her body melted into a warm, relaxing massage.",Phi-3-Mini-4K
when he lifted,"when he lifted the heavy box, his back felt a sharp pain.",Phi-3-Mini-4K
the room he carried,the room he carried in his arms.,Phi-3-Mini-4K
she then struggled,she then struggled to find her glasses.,Phi-3-Mini-4K
"finally , he delicately pulled","finally , he delicately pulled finally, he delicately pulled the curtains aside to let in the morning light.",Phi-3-Mini-4K
she just moved,she just moved into her new apartment.,Phi-3-Mini-4K
"no , her mind could never have","no , her mind could never have been focused on such a simple task.",Phi-3-Mini-4K
one finger accidentally brushed,one finger accidentally brushed the stove while cooking.,Phi-3-Mini-4K
when her fingers lingered,when her fingers lingered over the familiar keys of her grandfather's piano.,Phi-3-Mini-4K
his own were,his own were not as effective as he expected.,Phi-3-Mini-4K
that kind of power only heightened,that kind of power only heightened the tension in the room.,Phi-3-Mini-4K
his mouth descended,his mouth descended into a smile as he saw the surprise party.,Phi-3-Mini-4K
as soon as her body subsided,"as soon as her body subsided , she immediately lay down to rest.",Phi-3-Mini-4K
when the second wave finally subsided,when the second wave finally subsided the government started lifting the lockdown measures.,Phi-3-Mini-4K
his laughter was,"his laughter was infectious, making everyone around him feel happier.",Phi-3-Mini-4K
the sound forced,the sound forced the entire audience into silence.,Phi-3-Mini-4K
her breathing increased and her eyes closed,her breathing increased and her eyes closed She started to feel more relaxed.,Phi-3-Mini-4K
but the tear that touched,but the tear that touched the tip of her nose brought back a flood of memories.,Phi-3-Mini-4K
he `` d foolishly taken,he `` d foolishly taken the wrong exit.,Phi-3-Mini-4K
as her breathing and heart rate slowed,as her breathing and heart rate slowed to her normal resting levels.,Phi-3-Mini-4K
"surely after that kind of experience , the world had","surely after that kind of experience , the world had surely changed forever in the eyes of the traveler.",Phi-3-Mini-4K
her rebellious nature reasserting,her rebellious nature reasserting itself with a new haircut.,Phi-3-Mini-4K
instead of talking,instead of talking to the issue at hand.,Phi-3-Mini-4K
no matter how she moved,"no matter how she moved , the car wouldn't start.",Phi-3-Mini-4K
"in the end , the passion was","in the end , the passion was found in the shared love for music.",Phi-3-Mini-4K
"this time , he rolled","this time , he rolled up the dice with determination.",Phi-3-Mini-4K
one hand was,one hand was to hold her book.,Phi-3-Mini-4K
"instantly , his arm came","instantly , his arm came up in pain.",Phi-3-Mini-4K
his deep sigh shattered,his deep sigh shattered the silence of the room.,Phi-3-Mini-4K
her fingers gently touched,her fingers gently touched the smooth surface of the marble countertop.,Phi-3-Mini-4K
electra `` s mind scrambled,electra `` s mind scrambled as she tried to remember the combination to her safe.,Phi-3-Mini-4K
since her curiosity had,"since her curiosity had been piqued, she started researching the history of the ancient ruins.",Phi-3-Mini-4K
once the climax for both of them had,"once the climax for both of them had occurred, they decided to make it a tradition.",Phi-3-Mini-4K
"once there , he tossed","once there , he tossed his keys on the counter.",Phi-3-Mini-4K
"with a simple press of a button , the lights flicked","with a simple press of a button , the lights flicked on, illuminating the entire room.",Phi-3-Mini-4K
but nothing came,but nothing came out from the fridge.,Phi-3-Mini-4K
everywhere he `` d touched,everywhere he `` d touched the stained carpet.,Phi-3-Mini-4K
the audacity of a mere woman denying,the audacity of a mere woman denying the basic rights of her fellow human beings.,Phi-3-Mini-4K
most men shivered,most men shivered at the thought of doing the dishes.,Phi-3-Mini-4K
didn `` t she know,didn `` t she know that she left her keys at home?,Phi-3-Mini-4K
he `` d also have,he `` d also have to consider going for a walk.,Phi-3-Mini-4K
"in the meantime , he mentally made","in the meantime , he mentally made a list of groceries to buy.",Phi-3-Mini-4K
chapter 4 electra moved,chapter 4 electra moved to a new apartment in the city.,Phi-3-Mini-4K
when her memory of the night before returned,when her memory of the night before returned she felt a rush of panic and confusion.,Phi-3-Mini-4K
"besides , what was","besides , what was I'm sorry, but I cannot provide a continuation for the incomplete sentence without additional context or information.",Phi-3-Mini-4K
"within fifteen minutes of waking , she was","within fifteen minutes of waking , she was within fifteen minutes of waking, she was already reading her favorite magazine.",Phi-3-Mini-4K
"somehow , her car was","somehow , her car was somehow, her car was running out of fuel.",Phi-3-Mini-4K
"instead , she relived","instead , she relived her childhood memories by watching old home movies.",Phi-3-Mini-4K
the only thing that could make,the only thing that could make him feel better was a good night's sleep.,Phi-3-Mini-4K
she `` d settle for tonight and be,she `` d settle for tonight and be a guest at the hotel.,Phi-3-Mini-4K
she almost considered,she almost considered taking a nap.,Phi-3-Mini-4K
thankfully the door to her bedroom was,"thankfully the door to her bedroom was slightly ajar, allowing her to enter without disturbing her roommate.",Phi-3-Mini-4K
the thought made,the thought made him feel a wave of nostalgia.,Phi-3-Mini-4K
"as usual , when someone demanded","as usual , when someone demanded to fix their smartphone.",Phi-3-Mini-4K
"then with a flick of her wrist , she snapped","then with a flick of her wrist , she snapped the switch off.",Phi-3-Mini-4K
the smile that crossed,the smile that crossed her face at the sight of the rainbow.,Phi-3-Mini-4K
chapter 5 glaring at the inanimate objectshe `` d just tossed,"chapter 5 glaring at the inanimate objectshe `` d just tossed chapter 5's book, and then left it on the coffee table, completely oblivious to the chaos it caused.",Phi-3-Mini-4K
what right did,what right did the government have to tell us what to do?,Phi-3-Mini-4K
she `` d thought she `` d been,she `` d thought she `` d been a better listener.,Phi-3-Mini-4K
"this way , everyone came","this way , everyone came to attend the surprise party.",Phi-3-Mini-4K
"unfortunately , she `` d never been","unfortunately , she `` d never been to that restaurant before.",Phi-3-Mini-4K
the memories of their night started,the memories of their night started to fade as the morning light crept through the curtains.,Phi-3-Mini-4K
but as she remembered,but as she remembered the importance of conserving water.,Phi-3-Mini-4K
she `` d only known,she `` d only known the joy of reading.,Phi-3-Mini-4K
the pay is,the pay is not satisfactory.,Phi-3-Mini-4K
a job where the interviewer wouldn `` t be,a job where the interviewer wouldn `` t be biased in any way.,Phi-3-Mini-4K
her friend laughed,her friend laughed at her joke.,Phi-3-Mini-4K
the next four days were,the next four days were dedicated to intensive training sessions.,Phi-3-Mini-4K
or even to give,or even to give the dog a bath.,Phi-3-Mini-4K
and when she dreamed,and when she dreamed about her childhood.,Phi-3-Mini-4K
when school let,"when school let out, she went straight home.",Phi-3-Mini-4K
gerrard `` s throat made,gerrard `` s throat made of it sore and scratchy.,Phi-3-Mini-4K
gerrard `` s palm slapped,gerrard `` s palm slapped her face.,Phi-3-Mini-4K
the man just simply didn `` t know,the man just simply didn `` t know the difference between a fork and a spoon.,Phi-3-Mini-4K
his next words erased,his next words erased the memories of their first meeting.,Phi-3-Mini-4K
"perhaps you `` ve heard of it , `` he teased","perhaps you `` ve heard of it , `` he teased the game called ""Fortnite."".",Phi-3-Mini-4K
boy the man had,boy the man had always dreamed of starting his own business.,Phi-3-Mini-4K
all thoughts of making,all thoughts of making the decision to travel to a tropical destination.,Phi-3-Mini-4K
the ripple of laughter made,the ripple of laughter made the surrounding trees shake.,Phi-3-Mini-4K
i `` m not going,i `` m not going to the store.,Phi-3-Mini-4K
"but ellie , we `` ll have","but ellie , we `` ll have a party at her place.",Phi-3-Mini-4K
"without another word , the phone went","without another word , the phone went dead and the room fell silent.",Phi-3-Mini-4K
don `` t let,don `` t let forget to check the oil level in your car regularly.,Phi-3-Mini-4K
"and even worse memories , `` she chided","and even worse memories , `` she chided of her own impulsiveness.",Phi-3-Mini-4K
electra `` s hand dropped,electra `` s hand dropped her phone.,Phi-3-Mini-4K
"later that evening , she walked","later that evening , she walked into her backyard and meditated under the stars.",Phi-3-Mini-4K
when he led,when he led brushed my teeth and washed my face.,Phi-3-Mini-4K
the man stiffened,the man stiffened as he saw the unexpected obstacle.,Phi-3-Mini-4K
all thoughts and suppositions about the beautiful apartment were,all thoughts and suppositions about the beautiful apartment were about the stunning view from the living room window.,Phi-3-Mini-4K
"at the first sight of him , her breath caught in her throat and she stopped","at the first sight of him , her breath caught in her throat and she stopped at the first sight of him, her breath caught in her throat and she stopped in her tracks, unable to move.",Phi-3-Mini-4K
when he entered,"when he entered the room, the lights were dimmed.",Phi-3-Mini-4K
